sep=,
Epoch,After_Batch,Loss
0,100,0.6973078918457031
0,200,0.6884343719482422
0,300,0.6860854339599609
0,400,0.6804432678222656
0,500,0.6770164489746093
0,600,0.6666859436035156
0,700,0.6585165405273438
0,800,0.6512727355957031
0,900,0.6421429443359375
0,1000,0.6418119049072266
0,1100,0.6335649871826172
0,1200,0.6392630767822266
0,1300,0.6283957290649415
0,1400,0.6299700546264648
0,1500,0.6230732727050782
0,1600,0.6153576278686523
0,1700,0.5888775253295898
0,1800,0.6119790267944336
0,1900,0.6086635589599609
0,2000,0.6022914123535156
0,2100,0.5990155410766601
0,2200,0.5926858520507813
0,2300,0.6161482620239258
0,2400,0.5962016677856445
0,2500,0.5798030853271484
0,2600,0.5782144927978515
0,2700,0.588298568725586
0,2800,0.5804349899291992
0,2900,0.5849857711791993
0,3000,0.5751946640014648
0,3100,0.5790576934814453
0,3200,0.5667988586425782
0,3300,0.59056884765625
0,3400,0.5775203704833984
0,3500,0.5695918273925781
0,3600,0.5635101318359375
0,3700,0.5445932006835937
0,3800,0.5461590194702148
0,3900,0.5644758605957031
0,4000,0.5457324600219726
0,4100,0.5492697525024414
0,4200,0.551085090637207
0,4300,0.5298028182983399
0,4400,0.5460050201416016
0,4500,0.5419379806518555
0,4600,0.5326748657226562
0,4700,0.5219119262695312
0,4800,0.5076744842529297
0,4900,0.5404201126098633
0,5000,0.5200387954711914
0,5100,0.5124925231933594
0,5200,0.51727783203125
0,5300,0.5139075469970703
0,5400,0.5245369720458984
0,5500,0.5182881546020508
0,5600,0.49602294921875
0,5700,0.5063883972167968
0,5800,0.4881437683105469
0,5900,0.482159309387207
0,6000,0.4882754898071289
0,6100,0.5009468078613282
0,6200,0.4819060516357422
0,6300,0.4861406707763672
0,6400,0.47542667388916016
0,6500,0.4678474426269531
0,6600,0.464483757019043
0,6700,0.4697416305541992
0,6800,0.45227569580078125
0,6900,0.46867374420166014
0,7000,0.4550787353515625
0,7100,0.46556121826171876
0,7200,0.4464403533935547
0,7300,0.4403658676147461
0,7400,0.4314959716796875
0,7500,0.4310671997070312
0,7600,0.42326839447021486
0,7700,0.4351070785522461
0,7800,0.4206117248535156
0,7900,0.42424171447753906
0,8000,0.43160663604736327
0,8100,0.43140804290771484
0,8200,0.4313631057739258
0,8300,0.43000064849853514
0,8400,0.41486751556396484
0,8500,0.4147473907470703
0,8600,0.42298709869384765
0,8700,0.4012667846679687
0,8800,0.4040612030029297
0,8900,0.3951502227783203
0,9000,0.3906582260131836
0,9100,0.40232254028320313
0,9200,0.3894944763183594
0,9300,0.3979669952392578
0,9400,0.3875199127197266
0,9500,0.3919869995117187
0,9600,0.3913314056396484
0,9700,0.37713592529296874
0,9800,0.37238761901855466
0,9900,0.36746433258056643
0,10000,0.3684247589111328
0,10100,0.36778350830078127
0,10200,0.36183967590332033
0,10300,0.3658104705810547
0,10400,0.38261459350585936
0,10500,0.3705521011352539
0,10600,0.3600293731689453
0,10700,0.3684539794921875
0,10800,0.37337913513183596
0,10900,0.3470954132080078
0,11000,0.3452082061767578
0,11100,0.35447593688964846
0,11200,0.34026714324951174
0,11300,0.353048095703125
0,11400,0.3476789093017578
0,11500,0.35152244567871094
0,11600,0.33092632293701174
0,11700,0.3419180679321289
0,11800,0.3416682434082031
0,11900,0.34551521301269533
0,12000,0.3280289077758789
0,12100,0.33581424713134767
0,12200,0.32199314117431643
0,12300,0.3219208526611328
0,12400,0.31758914947509764
0,12500,0.2940558052062988
0,12600,0.2884091567993164
0,12700,0.28892084121704104
