sep=,
Epoch,After_Batch,Loss
0,15000,0.08420240402221679
0,15100,0.06763822555541993
0,15200,0.0747053861618042
0,15300,0.054303975105285646
0,15400,0.07683724403381348
0,15500,0.06800335884094239
0,15600,0.07329815864562989
0,15700,0.061181225776672364
0,15800,0.061372804641723636
0,15900,0.05822856903076172
0,16000,0.08429815292358399
0,16100,0.07868930339813232
0,16200,0.06701511383056641
0,16300,0.06919276714324951
0,16400,0.06734570503234863
0,16500,0.0626051378250122
0,16600,0.060047359466552735
0,16700,0.05972156524658203
0,16800,0.06387257099151611
0,16900,0.05915334701538086
0,17000,0.05679333209991455
0,17100,0.06449343204498291
0,17200,0.06488372325897217
0,17300,0.07601404666900635
0,17400,0.07304858684539794
0,17500,0.08671740531921386
0,17600,0.07790462970733643
0,17700,0.0630251407623291
0,17800,0.060264573097229004
0,17900,0.05281663417816162
0,18000,0.06103011608123779
0,18100,0.08093461036682129
0,18200,0.05329985618591308
0,18300,0.056086645126342774
0,18400,0.0599676513671875
0,18500,0.061330466270446776
0,18600,0.059795384407043455
0,18700,0.06524283409118653
0,18800,0.07627599716186523
0,18900,0.05105210781097412
0,19000,0.06942471504211425
0,19100,0.06406966209411621
0,19200,0.05558053970336914
0,19300,0.07453274250030517
0,19400,0.06221661567687988
0,19500,0.061201171875
0,19600,0.05036199569702148
0,19700,0.0592825174331665
0,19800,0.04660425662994385
0,19900,0.06463670253753662
0,20000,0.0716701364517212
0,20100,0.06939444541931153
0,20200,0.07655328273773193
0,20300,0.05893990516662598
0,20400,0.08311079978942872
0,20500,0.07640483856201172
0,20600,0.07683488845825195
0,20700,0.06720080375671386
0,20800,0.057670068740844724
0,20900,0.08376484870910644
0,21000,0.04881219387054443
0,21100,0.0666484260559082
0,21200,0.07668481349945068
0,21300,0.06785655975341796
0,21400,0.060744123458862306
0,21500,0.0605736494064331
0,21600,0.049055781364440915
0,21700,0.058003416061401365
0,21800,0.04737817287445068
0,21900,0.08225750923156738
0,22000,0.06038057327270508
0,22100,0.07621519565582276
0,22200,0.06286082744598388
0,22300,0.07949320316314697
0,22400,0.06014493942260742
0,22500,0.08837202072143555
0,22600,0.07014541149139404
0,22700,0.051311488151550295
0,22800,0.06639174938201904
0,22900,0.07024099349975586
0,23000,0.07989426612854005
0,23100,0.08679547309875488
0,23200,0.0698211669921875
0,23300,0.04701432704925537
0,23400,0.062054438591003416
0,23500,0.07607518196105957
0,23600,0.07320703506469727
0,23700,0.07094648361206055
0,23800,0.06706559658050537
0,23900,0.0519223165512085
0,24000,0.07771075248718262
0,24100,0.06569149017333985
0,24200,0.07594221115112304
0,24300,0.06377452850341797
0,24400,0.04730532169342041
0,24500,0.05554218292236328
0,24600,0.06292405605316162
0,24700,0.06557107925415039
0,24800,0.05962048530578613
0,24900,0.06616178512573243
0,25000,0.039245998859405516
0,25100,0.05773129940032959
0,25200,0.06026601791381836
0,25300,0.06966207027435303
0,25400,0.07966485500335693
0,25500,0.06230212211608887
0,25600,0.09234127044677734
0,25700,0.07989265441894532
0,25800,0.06381678581237793
